flight_date,airport,city,state,departure_delay_min,arrival_delay_min,distance_km,airline_delay_min,weather_delay_min,airport_traffic_delay_min,security_check_delay_min,previous_flight_delay_min
2016-07-29,SFO,San Francisco,California,96,100,542.2,2,0,4,0,94
2016-07-30,SFO,San Francisco,California,-4,-3,542.2,0,0,0,0,0
2016-07-31,SFO,San Francisco,California,34,30,542.2,0,0,0,0,30
2016-07-01,DEN,Denver,Colorado,10,6,1031.4,0,0,0,0,0
2016-07-02,DEN,Denver,Colorado,22,16,1031.4,16,0,0,0,0
2016-07-03,DEN,Denver,Colorado,1,-1,1031.4,0,0,0,0,0
2016-07-04,DEN,Denver,Colorado,0,-12,1031.4,0,0,0,0,0
2016-07-05,DEN,Denver,Colorado,-4,3,1031.4,0,0,0,0,0
2016-07-06,DEN,Denver,Colorado,-6,-20,1031.4,0,0,0,0,0
2016-07-07,DEN,Denver,Colorado,-7,-10,1031.4,0,0,0,0,0
2016-07-08,DEN,Denver,Colorado,-2,-1,1031.4,0,0,0,0,0
2016-07-09,DEN,Denver,Colorado,160,153,1031.4,153,0,0,0,0
2016-07-10,DEN,Denver,Colorado,55,46,1031.4,46,0,0,0,0
2016-07-11,DEN,Denver,Colorado,4,-1,1031.4,0,0,0,0,0
2016-07-12,DEN,Denver,Colorado,-2,6,1031.4,0,0,0,0,0
2016-07-13,DEN,Denver,Colorado,-3,-12,1031.4,0,0,0,0,0
2016-07-14,DEN,Denver,Colorado,-2,-13,1031.4,0,0,0,0,0
2016-07-15,DEN,Denver,Colorado,67,100,1031.4,67,0,33,0,0
2016-07-16,DEN,Denver,Colorado,1,-15,1031.4,0,0,0,0,0
2016-07-17,DEN,Denver,Colorado,-7,-8,1031.4,0,0,0,0,0
2016-07-18,DEN,Denver,Colorado,-3,-8,1031.4,0,0,0,0,0
2016-07-19,DEN,Denver,Colorado,48,45,1031.4,45,0,0,0,0
2016-07-20,DEN,Denver,Colorado,138,133,1031.4,133,0,0,0,0
2016-07-21,DEN,Denver,Colorado,-5,-6,1031.4,0,0,0,0,0
2016-07-22,DEN,Denver,Colorado,-3,-8,1031.4,0,0,0,0,0
2016-07-23,DEN,Denver,Colorado,-3,-14,1031.4,0,0,0,0,0
2016-07-24,DEN,Denver,Colorado,-2,-7,1031.4,0,0,0,0,0
2016-07-25,DEN,Denver,Colorado,-2,-7,1031.4,0,0,0,0,0
2016-07-26,DEN,Denver,Colorado,111,104,1031.4,104,0,0,0,0
2016-07-27,DEN,Denver,Colorado,-5,0,1031.4,0,0,0,0,0
2016-07-28,DEN,Denver,Colorado,108,99,1031.4,99,0,0,0,0
2016-07-29,DEN,Denver,Colorado,106,102,1031.4,102,0,0,0,0
2016-07-30,DEN,Denver,Colorado,0,-10,1031.4,0,0,0,0,0
2016-07-31,DEN,Denver,Colorado,-4,-18,1031.4,0,0,0,0,0
2016-07-01,DFW,Dallas/Fort Worth,Texas,0,-8,2355.6,0,0,0,0,0
2016-07-02,DFW,Dallas/Fort Worth,Texas,21,8,2355.6,0,0,0,0,0
2016-07-03,DFW,Dallas/Fort Worth,Texas,-4,-20,2355.6,0,0,0,0,0
2016-07-04,DFW,Dallas/Fort Worth,Texas,76,65,2355.6,0,65,0,0,0
2016-07-05,DFW,Dallas/Fort Worth,Texas,-3,13,2355.6,0,0,0,0,0
2016-07-06,DFW,Dallas/Fort Worth,Texas,1,-5,2355.6,0,0,0,0,0
2016-07-07,DFW,Dallas/Fort Worth,Texas,-2,-9,2355.6,0,0,0,0,0
2016-07-08,DFW,Dallas/Fort Worth,Texas,-2,-6,2355.6,0,0,0,0,0
2016-07-09,DFW,Dallas/Fort Worth,Texas,-1,-3,2355.6,0,0,0,0,0
2016-07-10,DFW,Dallas/Fort Worth,Texas,3,-2,2355.6,0,0,0,0,0
2016-07-11,DFW,Dallas/Fort Worth,Texas,-1,5,2355.6,0,0,0,0,0
2016-07-12,DFW,Dallas/Fort Worth,Texas,3,-1,2355.6,0,0,0,0,0
2016-07-13,DFW,Dallas/Fort Worth,Texas,-5,-9,2355.6,0,0,0,0,0
2016-07-14,DFW,Dallas/Fort Worth,Texas,-5,-13,2355.6,0,0,0,0,0
2016-07-15,DFW,Dallas/Fort Worth,Texas,0,-8,2355.6,0,0,0,0,0
2016-07-16,DFW,Dallas/Fort Worth,Texas,-5,-19,2355.6,0,0,0,0,0
2016-07-17,DFW,Dallas/Fort Worth,Texas,-4,-13,2355.6,0,0,0,0,0
2016-07-18,DFW,Dallas/Fort Worth,Texas,-4,-3,2355.6,0,0,0,0,0
2016-07-19,DFW,Dallas/Fort Worth,Texas,-6,-17,2355.6,0,0,0,0,0
2016-07-20,DFW,Dallas/Fort Worth,Texas,-6,-21,2355.6,0,0,0,0,0
2016-07-21,DFW,Dallas/Fort Worth,Texas,0,-19,2355.6,0,0,0,0,0
2016-07-22,DFW,Dallas/Fort Worth,Texas,-1,-22,2355.6,0,0,0,0,0
2016-07-23,DFW,Dallas/Fort Worth,Texas,-6,-24,2355.6,0,0,0,0,0
2016-07-24,DFW,Dallas/Fort Worth,Texas,-6,-20,2355.6,0,0,0,0,0
2016-07-25,DFW,Dallas/Fort Worth,Texas,4,-5,2355.6,0,0,0,0,0
2016-07-26,DFW,Dallas/Fort Worth,Texas,0,-9,2355.6,0,0,0,0,0
2016-07-27,DFW,Dallas/Fort Worth,Texas,-3,-7,2355.6,0,0,0,0,0
2016-07-28,DFW,Dallas/Fort Worth,Texas,4,-8,2355.6,0,0,0,0,0
2016-07-29,DFW,Dallas/Fort Worth,Texas,-4,-23,2355.6,0,0,0,0,0
2016-07-30,DFW,Dallas/Fort Worth,Texas,-6,-14,2355.6,0,0,0,0,0
2016-07-31,DFW,Dallas/Fort Worth,Texas,282,278,2355.6,18,0,0,0,260
2016-07-01,LAX,Los Angeles,California,6,24,4000.0,0,0,18,0,6
2016-07-02,LAX,Los Angeles,California,0,7,4000.0,0,0,0,0,0
2016-07-03,LAX,Los Angeles,California,53,57,4000.0,53,0,4,0,0
2016-07-04,LAX,Los Angeles,California,-1,-4,4000.0,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,-2,-5,4000.0,0,0,0,0,0
2016-07-06,LAX,Los Angeles,California,-1,11,4000.0,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,52,37,4000.0,37,0,0,0,0
2016-07-08,LAX,Los Angeles,California,6,-16,4000.0,0,0,0,0,0
2016-07-09,LAX,Los Angeles,California,-6,-3,4000.0,0,0,0,0,0
2016-07-10,LAX,Los Angeles,California,-4,18,4000.0,0,0,18,0,0
2016-07-11,LAX,Los Angeles,California,10,25,4000.0,10,0,15,0,0
2016-07-12,LAX,Los Angeles,California,0,-5,4000.0,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,1,8,4000.0,0,0,0,0,0
2016-07-14,LAX,Los Angeles,California,-5,-5,4000.0,0,0,0,0,0
2016-07-15,LAX,Los Angeles,California,-4,-1,4000.0,0,0,0,0,0
2016-07-16,LAX,Los Angeles,California,-2,24,4000.0,0,0,24,0,0
2016-07-17,LAX,Los Angeles,California,-11,-18,4000.0,0,0,0,0,0
2016-07-18,LAX,Los Angeles,California,-4,-4,4000.0,0,0,0,0,0
2016-07-19,LAX,Los Angeles,California,6,0,4000.0,0,0,0,0,0
2016-07-20,LAX,Los Angeles,California,-3,-13,4000.0,0,0,0,0,0
2016-07-21,LAX,Los Angeles,California,-5,-5,4000.0,0,0,0,0,0
2016-07-22,LAX,Los Angeles,California,3,-5,4000.0,0,0,0,0,0
2016-07-23,LAX,Los Angeles,California,-4,2,4000.0,0,0,0,0,0
2016-07-24,LAX,Los Angeles,California,-6,-13,4000.0,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,-1,-12,4000.0,0,0,0,0,0
2016-07-26,LAX,Los Angeles,California,10,-17,4000.0,0,0,0,0,0
2016-07-27,LAX,Los Angeles,California,52,19,4000.0,19,0,0,0,0
2016-07-28,LAX,Los Angeles,California,-4,-32,4000.0,0,0,0,0,0
2016-07-29,LAX,Los Angeles,California,159,141,4000.0,25,0,0,0,116
2016-07-30,LAX,Los Angeles,California,-2,13,4000.0,0,0,0,0,0
2016-07-31,LAX,Los Angeles,California,6,-5,4000.0,0,0,0,0,0
2016-07-01,LAX,Los Angeles,California,62,52,3568.8,0,0,4,0,48
2016-07-02,LAX,Los Angeles,California,33,16,3568.8,16,0,0,0,0
2016-07-03,LAX,Los Angeles,California,10,-5,3568.8,0,0,0,0,0
2016-07-04,LAX,Los Angeles,California,24,4,3568.8,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,-1,3,3568.8,0,0,0,0,0
2016-07-06,LAX,Los Angeles,California,-4,3,3568.8,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,26,14,3568.8,0,0,0,0,0
2016-07-08,LAX,Los Angeles,California,12,12,3568.8,0,0,0,0,0
2016-07-09,LAX,Los Angeles,California,48,23,3568.8,11,0,0,0,12
2016-07-10,LAX,Los Angeles,California,5,28,3568.8,5,0,23,0,0
2016-07-11,LAX,Los Angeles,California,5,-13,3568.8,0,0,0,0,0
2016-07-12,LAX,Los Angeles,California,-1,-5,3568.8,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,-5,-6,3568.8,0,0,0,0,0
2016-07-14,LAX,Los Angeles,California,3,-7,3568.8,0,0,0,0,0
2016-07-15,LAX,Los Angeles,California,24,19,3568.8,0,0,0,0,19
2016-07-16,LAX,Los Angeles,California,-1,-10,3568.8,0,0,0,0,0
2016-07-17,LAX,Los Angeles,California,-4,-15,3568.8,0,0,0,0,0
2016-07-18,LAX,Los Angeles,California,4,-2,3568.8,0,0,0,0,0
2016-07-19,LAX,Los Angeles,California,15,12,3568.8,0,0,0,0,0
2016-07-20,LAX,Los Angeles,California,0,-15,3568.8,0,0,0,0,0
2016-07-21,LAX,Los Angeles,California,-1,-4,3568.8,0,0,0,0,0
2016-07-22,LAX,Los Angeles,California,15,4,3568.8,0,0,0,0,0
2016-07-23,LAX,Los Angeles,California,2,-3,3568.8,0,0,0,0,0
2016-07-24,LAX,Los Angeles,California,1,-4,3568.8,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,62,70,3568.8,62,0,8,0,0
2016-07-26,LAX,Los Angeles,California,-1,-6,3568.8,0,0,0,0,0
2016-07-27,LAX,Los Angeles,California,13,-2,3568.8,0,0,0,0,0
2016-07-28,LAX,Los Angeles,California,158,151,3568.8,11,0,0,0,140
2016-07-29,LAX,Los Angeles,California,25,40,3568.8,25,0,15,0,0
2016-07-30,LAX,Los Angeles,California,4,2,3568.8,0,0,0,0,0
2016-07-31,LAX,Los Angeles,California,-2,9,3568.8,0,0,0,0,0
2016-07-01,SFO,San Francisco,California,9,261,4160.9,0,0,261,0,0
2016-07-03,SFO,San Francisco,California,-9,-39,4160.9,0,0,0,0,0
2016-07-04,SFO,San Francisco,California,-8,-21,4160.9,0,0,0,0,0
2016-07-05,SFO,San Francisco,California,-6,-47,4160.9,0,0,0,0,0
2016-07-06,SFO,San Francisco,California,-9,-8,4160.9,0,0,0,0,0
2016-07-07,SFO,San Francisco,California,-6,-21,4160.9,0,0,0,0,0
2016-07-08,SFO,San Francisco,California,-6,72,4160.9,0,0,72,0,0
2016-07-10,SFO,San Francisco,California,120,89,4160.9,89,0,0,0,0
2016-07-11,SFO,San Francisco,California,-8,-7,4160.9,0,0,0,0,0
2016-07-12,SFO,San Francisco,California,-12,8,4160.9,0,0,0,0,0
2016-07-13,SFO,San Francisco,California,-11,48,4160.9,0,0,48,0,0
2016-07-14,SFO,San Francisco,California,215,187,4160.9,187,0,0,0,0
2016-07-15,SFO,San Francisco,California,-9,-49,4160.9,0,0,0,0,0
2016-07-17,SFO,San Francisco,California,-9,12,4160.9,0,0,0,0,0
2016-07-18,SFO,San Francisco,California,-4,-31,4160.9,0,0,0,0,0
2016-07-19,SFO,San Francisco,California,-9,-21,4160.9,0,0,0,0,0
2016-07-20,SFO,San Francisco,California,-6,-39,4160.9,0,0,0,0,0
2016-07-21,SFO,San Francisco,California,-1,6,4160.9,0,0,0,0,0
2016-07-22,SFO,San Francisco,California,-7,-7,4160.9,0,0,0,0,0
2016-07-24,SFO,San Francisco,California,6,-17,4160.9,0,0,0,0,0
2016-07-25,SFO,San Francisco,California,217,229,4160.9,0,0,82,0,147
2016-07-26,SFO,San Francisco,California,-5,-14,4160.9,0,0,0,0,0
2016-07-27,SFO,San Francisco,California,211,186,4160.9,0,0,0,0,186
2016-07-28,SFO,San Francisco,California,-7,-13,4160.9,0,0,0,0,0
2016-07-29,SFO,San Francisco,California,25,54,4160.9,25,0,29,0,0
2016-07-31,SFO,San Francisco,California,-6,13,4160.9,0,0,0,0,0
2016-07-01,BOS,Boston,Massachusetts,-2,8,4201.1,0,0,0,0,0
2016-07-02,BOS,Boston,Massachusetts,-1,3,4201.1,0,0,0,0,0
2016-07-03,BOS,Boston,Massachusetts,-3,5,4201.1,0,0,0,0,0
2016-07-04,BOS,Boston,Massachusetts,-3,-12,4201.1,0,0,0,0,0
2016-07-05,BOS,Boston,Massachusetts,-6,-8,4201.1,0,0,0,0,0
2016-07-06,BOS,Boston,Massachusetts,-3,9,4201.1,0,0,0,0,0
2016-07-07,BOS,Boston,Massachusetts,-4,-2,4201.1,0,0,0,0,0
2016-07-08,BOS,Boston,Massachusetts,7,2,4201.1,0,0,0,0,0
2016-07-09,BOS,Boston,Massachusetts,9,-9,4201.1,0,0,0,0,0
2016-07-10,BOS,Boston,Massachusetts,-7,4,4201.1,0,0,0,0,0
2016-07-11,BOS,Boston,Massachusetts,-5,1,4201.1,0,0,0,0,0
2016-07-12,BOS,Boston,Massachusetts,34,37,4201.1,34,0,3,0,0
2016-07-13,BOS,Boston,Massachusetts,-5,-8,4201.1,0,0,0,0,0
2016-07-14,BOS,Boston,Massachusetts,22,16,4201.1,16,0,0,0,0
2016-07-15,BOS,Boston,Massachusetts,-2,-10,4201.1,0,0,0,0,0
2016-07-16,BOS,Boston,Massachusetts,2,8,4201.1,0,0,0,0,0
2016-07-17,BOS,Boston,Massachusetts,-5,-25,4201.1,0,0,0,0,0
2016-07-18,BOS,Boston,Massachusetts,-4,-6,4201.1,0,0,0,0,0
2016-07-19,BOS,Boston,Massachusetts,-9,-31,4201.1,0,0,0,0,0
2016-07-20,BOS,Boston,Massachusetts,-2,-36,4201.1,0,0,0,0,0
2016-07-21,BOS,Boston,Massachusetts,-2,-30,4201.1,0,0,0,0,0
2016-07-22,BOS,Boston,Massachusetts,195,168,4201.1,168,0,0,0,0
2016-07-23,BOS,Boston,Massachusetts,-4,-9,4201.1,0,0,0,0,0
2016-07-24,BOS,Boston,Massachusetts,-3,-35,4201.1,0,0,0,0,0
2016-07-25,BOS,Boston,Massachusetts,-4,-7,4201.1,0,0,0,0,0
2016-07-26,BOS,Boston,Massachusetts,2,1,4201.1,0,0,0,0,0
2016-07-27,BOS,Boston,Massachusetts,-4,8,4201.1,0,0,0,0,0
2016-07-28,BOS,Boston,Massachusetts,-5,-14,4201.1,0,0,0,0,0
2016-07-29,BOS,Boston,Massachusetts,69,51,4201.1,51,0,0,0,0
2016-07-30,BOS,Boston,Massachusetts,-5,-27,4201.1,0,0,0,0,0
2016-07-31,BOS,Boston,Massachusetts,-2,6,4201.1,0,0,0,0,0
2016-07-01,ORD,Chicago,Illinois,11,-1,1039.4,0,0,0,0,0
2016-07-02,ORD,Chicago,Illinois,-2,-9,1039.4,0,0,0,0,0
2016-07-04,ORD,Chicago,Illinois,-8,-9,1039.4,0,0,0,0,0
2016-07-06,ORD,Chicago,Illinois,43,33,1039.4,12,0,0,0,21
2016-07-07,ORD,Chicago,Illinois,-9,-18,1039.4,0,0,0,0,0
2016-07-08,ORD,Chicago,Illinois,83,89,1039.4,83,0,6,0,0
2016-07-09,ORD,Chicago,Illinois,-6,-16,1039.4,0,0,0,0,0
2016-07-10,ORD,Chicago,Illinois,-4,-14,1039.4,0,0,0,0,0
2016-07-11,ORD,Chicago,Illinois,48,45,1039.4,31,0,0,0,14
2016-07-12,ORD,Chicago,Illinois,-4,-4,1039.4,0,0,0,0,0
2016-07-13,ORD,Chicago,Illinois,-4,15,1039.4,0,0,15,0,0
2016-07-14,ORD,Chicago,Illinois,64,56,1039.4,12,0,0,0,44
2016-07-15,ORD,Chicago,Illinois,43,90,1039.4,0,0,47,0,43
2016-07-16,ORD,Chicago,Illinois,33,31,1039.4,19,0,0,0,12
2016-07-17,ORD,Chicago,Illinois,13,3,1039.4,0,0,0,0,0
2016-07-18,ORD,Chicago,Illinois,7,16,1039.4,4,0,9,0,3
2016-07-19,ORD,Chicago,Illinois,-6,-8,1039.4,0,0,0,0,0
2016-07-20,ORD,Chicago,Illinois,6,7,1039.4,0,0,0,0,0
2016-07-21,ORD,Chicago,Illinois,5,75,1039.4,5,0,70,0,0
2016-07-22,ORD,Chicago,Illinois,38,30,1039.4,30,0,0,0,0
2016-07-23,ORD,Chicago,Illinois,2,24,1039.4,0,0,22,0,2
2016-07-24,ORD,Chicago,Illinois,-4,-11,1039.4,0,0,0,0,0
2016-07-25,ORD,Chicago,Illinois,8,4,1039.4,0,0,0,0,0
2016-07-26,ORD,Chicago,Illinois,66,60,1039.4,0,0,0,0,60
2016-07-27,ORD,Chicago,Illinois,67,57,1039.4,22,0,0,0,35
2016-07-28,ORD,Chicago,Illinois,127,128,1039.4,0,61,1,0,66
2016-07-29,ORD,Chicago,Illinois,93,87,1039.4,0,0,0,0,87
2016-07-30,ORD,Chicago,Illinois,145,134,1039.4,5,0,0,0,129
2016-07-31,ORD,Chicago,Illinois,52,41,1039.4,13,0,0,0,28
2016-07-01,SFO,San Francisco,California,154,178,542.2,154,0,24,0,0
2016-07-02,SFO,San Francisco,California,-2,6,542.2,0,0,0,0,0
2016-07-03,SFO,San Francisco,California,-9,-1,542.2,0,0,0,0,0
2016-07-04,SFO,San Francisco,California,-5,-2,542.2,0,0,0,0,0
2016-07-05,SFO,San Francisco,California,-4,-4,542.2,0,0,0,0,0
2016-07-06,SFO,San Francisco,California,-5,5,542.2,0,0,0,0,0
2016-07-07,SFO,San Francisco,California,-8,-10,542.2,0,0,0,0,0
2016-07-08,SFO,San Francisco,California,-10,-17,542.2,0,0,0,0,0
2016-07-09,SFO,San Francisco,California,-5,-9,542.2,0,0,0,0,0
2016-07-10,SFO,San Francisco,California,-9,-19,542.2,0,0,0,0,0
2016-07-11,SFO,San Francisco,California,1,3,542.2,0,0,0,0,0
2016-07-12,SFO,San Francisco,California,-8,-13,542.2,0,0,0,0,0
2016-07-13,SFO,San Francisco,California,-6,-18,542.2,0,0,0,0,0
2016-07-14,SFO,San Francisco,California,-7,-1,542.2,0,0,0,0,0
2016-07-15,SFO,San Francisco,California,-11,-8,542.2,0,0,0,0,0
2016-07-16,SFO,San Francisco,California,-4,-8,542.2,0,0,0,0,0
2016-07-17,SFO,San Francisco,California,-4,-6,542.2,0,0,0,0,0
2016-07-18,SFO,San Francisco,California,-7,-14,542.2,0,0,0,0,0
2016-07-19,SFO,San Francisco,California,-6,-17,542.2,0,0,0,0,0
2016-07-20,SFO,San Francisco,California,-11,-2,542.2,0,0,0,0,0
2016-07-21,SFO,San Francisco,California,-5,-10,542.2,0,0,0,0,0
2016-07-22,SFO,San Francisco,California,-2,-9,542.2,0,0,0,0,0
2016-07-23,SFO,San Francisco,California,-1,-9,542.2,0,0,0,0,0
2016-07-24,SFO,San Francisco,California,-8,-19,542.2,0,0,0,0,0
2016-07-25,SFO,San Francisco,California,-8,-14,542.2,0,0,0,0,0
2016-07-26,SFO,San Francisco,California,-7,-12,542.2,0,0,0,0,0
2016-07-27,SFO,San Francisco,California,-6,-15,542.2,0,0,0,0,0
2016-07-28,SFO,San Francisco,California,-4,-1,542.2,0,0,0,0,0
2016-07-29,SFO,San Francisco,California,-3,-21,542.2,0,0,0,0,0
2016-07-30,SFO,San Francisco,California,-3,-12,542.2,0,0,0,0,0
2016-07-31,SFO,San Francisco,California,-3,-2,542.2,0,0,0,0,0
2016-07-01,LAX,Los Angeles,California,-6,-10,542.2,0,0,0,0,0
2016-07-02,LAX,Los Angeles,California,59,56,542.2,22,0,0,0,34
2016-07-03,LAX,Los Angeles,California,-4,-7,542.2,0,0,0,0,0
2016-07-04,LAX,Los Angeles,California,-2,-10,542.2,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,-4,-5,542.2,0,0,0,0,0
2016-07-06,LAX,Los Angeles,California,39,34,542.2,10,0,0,0,24
2016-07-07,LAX,Los Angeles,California,4,34,542.2,0,0,34,0,0
2016-07-08,LAX,Los Angeles,California,20,24,542.2,19,0,4,0,1
2016-07-09,LAX,Los Angeles,California,4,-7,542.2,0,0,0,0,0
2016-07-10,LAX,Los Angeles,California,-5,-1,542.2,0,0,0,0,0
2016-07-11,LAX,Los Angeles,California,3,20,542.2,3,0,17,0,0
2016-07-12,LAX,Los Angeles,California,9,22,542.2,4,0,13,0,5
2016-07-13,LAX,Los Angeles,California,-3,9,542.2,0,0,0,0,0
2016-07-14,LAX,Los Angeles,California,29,30,542.2,14,0,1,0,15
2016-07-15,LAX,Los Angeles,California,1,-3,542.2,0,0,0,0,0
2016-07-16,LAX,Los Angeles,California,16,41,542.2,16,0,25,0,0
2016-07-17,LAX,Los Angeles,California,0,-4,542.2,0,0,0,0,0
2016-07-18,LAX,Los Angeles,California,-3,36,542.2,0,0,36,0,0
2016-07-19,LAX,Los Angeles,California,0,-3,542.2,0,0,0,0,0
2016-07-20,LAX,Los Angeles,California,5,7,542.2,0,0,0,0,0
2016-07-21,LAX,Los Angeles,California,-4,-8,542.2,0,0,0,0,0
2016-07-22,LAX,Los Angeles,California,3,3,542.2,0,0,0,0,0
2016-07-23,LAX,Los Angeles,California,-5,-8,542.2,0,0,0,0,0
2016-07-24,LAX,Los Angeles,California,2,3,542.2,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,-3,-7,542.2,0,0,0,0,0
2016-07-26,LAX,Los Angeles,California,17,25,542.2,17,0,8,0,0
2016-07-27,LAX,Los Angeles,California,-6,-9,542.2,0,0,0,0,0
2016-07-28,LAX,Los Angeles,California,-3,0,542.2,0,0,0,0,0
2016-07-29,LAX,Los Angeles,California,280,281,542.2,271,0,1,0,9
2016-07-30,LAX,Los Angeles,California,6,7,542.2,0,0,0,0,0
2016-07-31,LAX,Los Angeles,California,0,10,542.2,0,0,0,0,0
2016-07-01,JFK,New York,New York,-4,-12,3982.3,0,0,0,0,0
2016-07-04,JFK,New York,New York,-4,-14,3982.3,0,0,0,0,0
2016-07-05,JFK,New York,New York,-4,12,3982.3,0,0,0,0,0
2016-07-06,JFK,New York,New York,-2,8,3982.3,0,0,0,0,0
2016-07-07,JFK,New York,New York,12,-7,3982.3,0,0,0,0,0
2016-07-08,JFK,New York,New York,-5,17,3982.3,0,0,17,0,0
2016-07-10,JFK,New York,New York,-2,-19,3982.3,0,0,0,0,0
2016-07-11,JFK,New York,New York,-6,-20,3982.3,0,0,0,0,0
2016-07-12,JFK,New York,New York,-3,-14,3982.3,0,0,0,0,0
2016-07-13,JFK,New York,New York,-2,-12,3982.3,0,0,0,0,0
2016-07-14,JFK,New York,New York,-5,25,3982.3,0,0,25,0,0
2016-07-15,JFK,New York,New York,-4,-23,3982.3,0,0,0,0,0
2016-07-17,JFK,New York,New York,-5,3,3982.3,0,0,0,0,0
2016-07-18,JFK,New York,New York,-6,-1,3982.3,0,0,0,0,0
2016-07-19,JFK,New York,New York,10,18,3982.3,10,0,8,0,0
2016-07-20,JFK,New York,New York,-3,-26,3982.3,0,0,0,0,0
2016-07-21,JFK,New York,New York,-1,-26,3982.3,0,0,0,0,0
2016-07-22,JFK,New York,New York,-5,-7,3982.3,0,0,0,0,0
2016-07-24,JFK,New York,New York,-2,-21,3982.3,0,0,0,0,0
2016-07-25,JFK,New York,New York,27,44,3982.3,27,0,17,0,0
2016-07-26,JFK,New York,New York,6,-5,3982.3,0,0,0,0,0
2016-07-27,JFK,New York,New York,-2,-2,3982.3,0,0,0,0,0
2016-07-28,JFK,New York,New York,6,3,3982.3,0,0,0,0,0
2016-07-29,JFK,New York,New York,11,-4,3982.3,0,0,0,0,0
2016-07-31,JFK,New York,New York,-3,10,3982.3,0,0,0,0,0
2016-07-01,LAX,Los Angeles,California,239,341,3982.3,0,0,341,0,0
2016-07-03,LAX,Los Angeles,California,-1,-28,3982.3,0,0,0,0,0
2016-07-04,LAX,Los Angeles,California,-6,-24,3982.3,0,0,0,0,0
2016-07-05,LAX,Los Angeles,California,34,22,3982.3,17,0,0,0,5
2016-07-06,LAX,Los Angeles,California,11,3,3982.3,0,0,0,0,0
2016-07-07,LAX,Los Angeles,California,71,67,3982.3,0,0,67,0,0
2016-07-08,LAX,Los Angeles,California,91,76,3982.3,65,0,0,0,11
2016-07-10,LAX,Los Angeles,California,2,-3,3982.3,0,0,0,0,0
2016-07-11,LAX,Los Angeles,California,-4,-13,3982.3,0,0,0,0,0
2016-07-12,LAX,Los Angeles,California,0,-25,3982.3,0,0,0,0,0
2016-07-13,LAX,Los Angeles,California,-2,-20,3982.3,0,0,0,0,0
2016-07-14,LAX,Los Angeles,California,24,19,3982.3,0,0,2,0,17
2016-07-15,LAX,Los Angeles,California,-8,-25,3982.3,0,0,0,0,0
2016-07-17,LAX,Los Angeles,California,8,-3,3982.3,0,0,0,0,0
2016-07-18,LAX,Los Angeles,California,10,34,3982.3,10,0,24,0,0
2016-07-19,LAX,Los Angeles,California,18,20,3982.3,4,0,2,0,14
2016-07-20,LAX,Los Angeles,California,-6,18,3982.3,0,0,18,0,0
2016-07-21,LAX,Los Angeles,California,2,10,3982.3,0,0,0,0,0
2016-07-22,LAX,Los Angeles,California,3,13,3982.3,0,0,0,0,0
2016-07-24,LAX,Los Angeles,California,-5,-8,3982.3,0,0,0,0,0
2016-07-25,LAX,Los Angeles,California,44,54,3982.3,0,0,14,0,40
2016-07-26,LAX,Los Angeles,California,4,-2,3982.3,0,0,0,0,0
2016-07-27,LAX,Los Angeles,California,-2,40,3982.3,0,0,40,0,0
2016-07-28,LAX,Los Angeles,California,159,146,3982.3,0,0,25,0,121
2016-07-29,LAX,Los Angeles,California,7,-5,3982.3,0,0,0,0,0
2016-07-31,LAX,Los Angeles,California,10,52,3982.3,0,0,46,0,6
2016-07-01,DFW,Dallas/Fort Worth,Texas,40,30,1707.1,25,0,0,0,5
2016-07-02,DFW,Dallas/Fort Worth,Texas,3,0,1707.1,0,0,0,0,0
2016-07-03,DFW,Dallas/Fort Worth,Texas,0,-6,1707.1,0,0,0,0,0
2016-07-04,DFW,Dallas/Fort Worth,Texas,49,70,1707.1,37,0,21,0,12
2016-07-05,DFW,Dallas/Fort Worth,Texas,-6,15,1707.1,0,0,15,0,0
2016-07-06,DFW,Dallas/Fort Worth,Texas,-3,7,1707.1,0,0,0,0,0
2016-07-07,DFW,Dallas/Fort Worth,Texas,21,13,1707.1,0,0,0,0,0
2016-07-08,DFW,Dallas/Fort Worth,Texas,13,27,1707.1,13,0,14,0,0
2016-07-09,DFW,Dallas/Fort Worth,Texas,2,-3,1707.1,0,0,0,0,0
2016-07-10,DFW,Dallas/Fort Worth,Texas,-1,-10,1707.1,0,0,0,0,0
2016-07-11,DFW,Dallas/Fort Worth,Texas,-7,-13,1707.1,0,0,0,0,0
2016-07-12,DFW,Dallas/Fort Worth,Texas,11,22,1707.1,11,0,11,0,0
2016-07-13,DFW,Dallas/Fort Worth,Texas,-6,2,1707.1,0,0,0,0,0
2016-07-14,DFW,Dallas/Fort Worth,Texas,5,16,1707.1,0,0,11,0,5
2016-07-15,DFW,Dallas/Fort Worth,Texas,34,41,1707.1,0,21,7,0,13
